id,run_id,source_url,school_id,department_code,course_code,course_title,section,section_instructor,term,isbn,title,author,material_adoption_code,crawled_on,created_on,updated_on
631,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_12111_1&section=500&oer=false,NULL,8153_2_660,12111,12111,500,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:19:13.059378+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
635,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_11030_1&section=600&oer=false,NULL,8153_2_660,11030,11030,600,NULL,SPRING 2026,9780471306061,Seven Ideas that Shook the Universe,"spielberg, nathan",REQUIRED,2026-03-11 16:19:15.068758+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
636,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_11030_4&section=567&oer=false,NULL,8153_2_660,11030,11030,567,NULL,SPRING 2026,9780471848165,Seven Ideas That Shook the Universe,"spielberg, nathan / anderson, bryon d.",Required,2026-03-11 16:19:15.569825+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
638,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_11030_5&section=500&oer=false,NULL,8153_2_660,11030,11030,500,NULL,SPRING 2026,9780471848165,Seven Ideas That Shook the Universe,"spielberg, nathan / anderson, bryon d.",Required,2026-03-11 16:19:15.998031+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
639,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_11030_5&section=500&oer=false,NULL,8153_2_660,11030,11030,500,NULL,SPRING 2026,9780471306061,Seven Ideas that Shook the Universe,"spielberg, nathan",REQUIRED,2026-03-11 16:19:15.998031+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
642,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_660_11030_7&section=300&oer=false,NULL,8153_2_660,11030,11030,300,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:19:17.549803+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
643,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_655_21001_4&section=800&oer=false,NULL,8153_2_655,21001,21001,800,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:19:18.25787+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
645,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_655_21001_3&section=567&oer=false,NULL,8153_2_655,21001,21001,567,NULL,SPRING 2026,9798823329224,Moral World,"smith, arnold",Required,2026-03-11 16:19:19.152881+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
646,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_655_21001_2&section=480&oer=false,NULL,8153_2_655,21001,21001,480,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:19:19.64687+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
651,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_655_11001_3&section=800&oer=false,NULL,8153_2_655,11001,11001,800,NULL,SPRING 2026,8220118163233,Philosophy: Text With Readings,velasquez,REQUIRED,2026-03-11 16:19:21.027112+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
652,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_655_11001_2&section=567&oer=false,NULL,8153_2_655,11001,11001,567,NULL,SPRING 2026,9780892131341,Bhagavad-Gita as It Is,"prabhupada, a. c. b. swami",Required,2026-03-11 16:19:21.807294+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
654,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_655_11001_2&section=567&oer=false,NULL,8153_2_655,11001,11001,567,NULL,SPRING 2026,9780486454658,Six Great Dialogues,plato,REQUIRED,2026-03-11 16:19:21.807294+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
655,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_655_11001_2&section=567&oer=false,NULL,8153_2_655,11001,11001,567,NULL,SPRING 2026,9781324093572,Fear and Trembling: A New Translation,"kierkegaard, soren",REQUIRED,2026-03-11 16:19:21.807294+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
658,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_655_11001_1&section=368&oer=false,NULL,8153_2_655,11001,11001,368,NULL,SPRING 2026,9780486454658,Six Great Dialogues,plato,REQUIRED,2026-03-11 16:19:22.399401+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
659,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_655_11001_1&section=368&oer=false,NULL,8153_2_655,11001,11001,368,NULL,SPRING 2026,9781631498312,Fear and Trembling: A New Translation,"kierkegaard, soren",REQUIRED,2026-03-11 16:19:22.399401+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
662,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_655_11001_4&section=200&oer=false,NULL,8153_2_655,11001,11001,200,NULL,SPRING 2026,9780892131341,Bhagavad-Gita as It Is,"prabhupada, a. c. b. swami",Required,2026-03-11 16:19:22.639099+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
663,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_655_11001_4&section=200&oer=false,NULL,8153_2_655,11001,11001,200,NULL,SPRING 2026,9780140447804,Consolation of Philosophy,"boethius / watts, victor (translator)",REQUIRED,2026-03-11 16:19:22.639099+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
666,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_650_10001_1&section=200&oer=false,NULL,8153_2_650,10001,10001,200,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:19:23.749501+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
667,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_650_10000_1&section=300&oer=false,NULL,8153_2_650,10000,10000,300,NULL,SPRING 2026,9780826195982,101+ Careers in Public Health,"seltzer, beth",Required,2026-03-11 16:19:24.65388+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
669,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_627_26655_1&section=800&oer=false,NULL,8153_2_627,26655,26655,800,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:19:25.332526+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
670,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_627_26640_1&section=800&oer=false,NULL,8153_2_627,26640,26640,800,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:19:26.372352+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
673,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_627_26638_2&section=801&oer=false,NULL,8153_2_627,26638,26638,801,NULL,SPRING 2026,8220123242220,Business Communication - MindTap Access,"guffey, mary ellen",REQUIRED,2026-03-11 16:19:26.96088+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
674,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_627_26638_1&section=800&oer=false,NULL,8153_2_627,26638,26638,800,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:19:27.300324+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
676,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_627_26636_1&section=800&oer=false,NULL,8153_2_627,26636,26636,800,NULL,SPRING 2026,9781637740507,Project Management for the Unofficial Project Manager,"kogon, kory",Required,2026-03-11 16:19:27.708853+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
677,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_627_26622_1&section=800&oer=false,NULL,8153_2_627,26622,26622,800,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:19:28.195127+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
683,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_627_16625_1&section=800&oer=false,NULL,8153_2_627,16625,16625,800,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:19:31.449352+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
684,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_626_21192_1&section=300&oer=false,NULL,8153_2_626,21192,21192,300,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:19:32.281401+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
686,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_626_21000_1&section=301&oer=false,NULL,8153_2_626,21000,21000,301,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:19:33.318381+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
687,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_626_20392_1&section=200&oer=false,NULL,8153_2_626,20392,20392,200,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:19:33.804017+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
693,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_626_20003_1&section=200&oer=false,NULL,8153_2_626,20003,20003,200,NULL,SPRING 2026,9780803675629,Occupational Therapy in Community and Population Health Practice,"scaffa, marjorie e. / reitz, s. maggie",Recommended,2026-03-11 16:19:34.222279+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
688,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_626_20002_1&section=200&oer=false,NULL,8153_2_626,20002,20002,200,NULL,SPRING 2026,9781719644365,ADULT PHYSICAL CONDITIONS PERUSALL CODE,mahle,Required,2026-03-11 16:19:35.320838+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
690,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_626_20002_1&section=200&oer=false,NULL,8153_2_626,20002,20002,200,NULL,SPRING 2026,9780803675629,Occupational Therapy in Community and Population Health Practice,"scaffa, marjorie e. / reitz, s. maggie",Recommended,2026-03-11 16:19:35.320838+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
694,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_626_10192_1&section=300&oer=false,NULL,8153_2_626,10192,10192,300,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:19:35.623351+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
698,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_626_10010_1&section=300&oer=false,NULL,8153_2_626,10010,10010,300,NULL,SPRING 2026,9781719644358,Adult Physical Conditions,"mahle, amy j.",Required,2026-03-11 16:19:36.688813+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
699,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_626_10010_1&section=300&oer=false,NULL,8153_2_626,10010,10010,300,NULL,SPRING 2026,8220143191843,The OTAs Guide to Documentation,marie morreale,eBook Option,2026-03-11 16:19:36.688813+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
701,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_626_10002_2&section=200&oer=false,NULL,8153_2_626,10002,10002,200,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:19:37.984758+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
702,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_610_23511_5&section=700&oer=false,NULL,8153_2_610,23511,23511,700,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:19:38.624768+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
705,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_610_23511_4&section=501&oer=false,NULL,8153_2_610,23511,23511,501,NULL,SPRING 2026,8220127345057,Nutritional Sciences-mindtap (1 Term),mcguire,REQUIRED,2026-03-11 16:19:39.219879+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
706,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_610_23511_3&section=500&oer=false,NULL,8153_2_610,23511,23511,500,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:19:39.54558+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
708,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_610_23511_6&section=480&oer=false,NULL,8153_2_610,23511,23511,480,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:19:40.357812+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
709,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_610_23511_6&section=480&oer=false,NULL,8153_2_610,23511,23511,480,NULL,SPRING 2026,8220127345057,Nutritional Sciences-mindtap (1 Term),mcguire,REQUIRED,2026-03-11 16:19:40.357812+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
714,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_610_23511_1&section=200&oer=false,NULL,8153_2_610,23511,23511,200,NULL,SPRING 2026,2818440045226,FLASH BOOKS,cl,Required,2026-03-11 16:19:42.349921+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
715,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_610_23511_1&section=200&oer=false,NULL,8153_2_610,23511,23511,200,NULL,SPRING 2026,8220127345057,Nutritional Sciences-mindtap (1 Term),mcguire,REQUIRED,2026-03-11 16:19:42.349921+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
733,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_46000_1&section=700&oer=false,NULL,8153_2_605,46000,46000,700,NULL,SPRING 2026,9781284211603,Sultz and Young's Health Care USA - With Access,"johnson, james a.",REQUIRED,2026-03-11 16:19:42.987368+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
734,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_46000_1&section=700&oer=false,NULL,8153_2_605,46000,46000,700,NULL,SPRING 2026,8220126180666,Sultz and Young's Health Care USA,"johnson, james a.",Recommended,2026-03-11 16:19:42.987368+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
718,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_45060_4&section=400&oer=false,NULL,8153_2_605,45060,45060,400,NULL,SPRING 2026,,NULL,NULL,Course Materials Selection Pending,2026-03-11 16:19:45.067797+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
719,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_45050_1&section=600&oer=false,NULL,8153_2_605,45050,45050,600,NULL,SPRING 2026,9780135285633,LEGAL AND ETHICAL ISSUES IN NURSING,guido,Required,2026-03-11 16:19:45.972524+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
721,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_42000_3&section=700&oer=false,NULL,8153_2_605,42000,42000,700,NULL,SPRING 2026,9781975193065,Leadership Roles and Management Functions in Nursing - With Access,"huston, carol j.",Required,2026-03-11 16:19:47.864608+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
722,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_41095_2&section=600&oer=false,NULL,8153_2_605,41095,41095,600,NULL,SPRING 2026,,NULL,NULL,No Course Materials Required,2026-03-11 16:19:48.373592+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
742,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_40872_2&section=700&oer=false,NULL,8153_2_605,40872,40872,700,NULL,SPRING 2026,9781433805615,Publication Manual of the APA - American Psychological Association (2nd Printing),american psychological association - apa,REQUIRED,2026-03-11 16:19:49.68998+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
726,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_43001_1&section=491&oer=false,NULL,8153_2_605,43001,43001,491,NULL,SPRING 2026,9780323416733,Health Promotion: Throughout the Life Span,"edelman, carole lium / kudzma, elizabeth c.",Required,2026-03-11 16:19:51.188025+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
729,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_45000_1&section=490&oer=false,NULL,8153_2_605,45000,45000,490,NULL,SPRING 2026,9781433832161,Publication Manual of the American Psychological Association (Paperback),american psychological association,Required,2026-03-11 16:19:51.349761+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
730,15,https://kent.bncollege.com/course-material-caching/course?campus=8153&term=8153_2_26_W&course=8153_2_26_W_605_45000_1&section=490&oer=false,NULL,8153_2_605,45000,45000,490,NULL,SPRING 2026,8220125110961,Lubkin's Chronic Illness,"larsen, pamala d.",eBook Option,2026-03-11 16:19:51.349761+00,2026-03-11 13:40:23.993966+00,2026-03-11 16:21:35.749548+00
